STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 2, 1411LITR1003, Cơ sở văn hoá Việt Nam, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 3, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 4, 1411PHYL1003, Giáo dục thể chất 2 (Thể dục), 2, Tự Chọn, 4.00, A, ,Chi tiết
 5, 1411POLI1004, Logic học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1411POLI1004, Logic học đại cương, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 1411POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 9, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 10, 1411MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 11, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 12, 1411COMP1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1421PSYC1063, Đại cương về khoa học quản lý, 2, Tự Chọn, 3.00, B, ,Chi tiết
 2, 1421PSYC1063, Đại cương về khoa học quản lý, 2, Tự Chọn, 3.00, B, ,Chi tiết
 3, 1421PSYC1056, Điều khiển học và lý thuyết hệ thống, 1, Tự Chọn, 2.50, C+, ,Chi tiết
 4, 1421PSYC1056, Điều khiển học và lý thuyết hệ thống, 1, Tự Chọn, 2.50, C+, ,Chi tiết
 5, 1421PSYC1041, Giáo dục gia đình, 2, Tự Chọn, 3.00, B, ,Chi tiết
 6, 1421PSYC1041, Giáo dục gia đình, 2, Tự Chọn, 3.00, B, ,Chi tiết
 7, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 2.50, C+, ,Chi tiết
 8, 1421PHYL1002, Giáo dục thể chất 1 (Điền kinh), 2, Tự Chọn, 2.50, C+, ,Chi tiết
 9, 1421PSYC1076, Hệ thống giáo dục quốc dân và bộ máy quản lý giáo dục, 1, Tự Chọn, 3.00, B, ,Chi tiết
 10, 1421PSYC1076, Hệ thống giáo dục quốc dân và bộ máy quản lý giáo dục, 1, Tự Chọn, 3.00, B, ,Chi tiết
 11, 1421PSYC1057, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 12, 1421PSYC1057, Hoạt động nhóm và kỹ năng truyền thông, 2, Tự Chọn, 3.50, B+, ,Chi tiết
 13, 1421PSYC1048, Phương pháp học tập ở phổ thông và đại học, 2, Tự Chọn, 4.00, A, ,Chi tiết
 14, 1421PSYC1048, Phương pháp học tập ở phổ thông và đại học, 2, Tự Chọn, 4.00, A, ,Chi tiết
 15, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 16, 1421PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 2.50, C+, ,Chi tiết
 17, 1421FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 4.00, A, ,Chi tiết
 18, 1421FLAN1001, Tiếng Anh học phần I, 4, Tự Chọn, 4.00, A, ,Chi tiết
 19, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 20, 1421POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, 2.00, C, ,Chi tiết
 1, 1431FLAN1002, Tiếng Anh học phần II, 3, Tự Chọn, 4.00, A, ,Chi tiết
 2, 1431FLAN1002, Tiếng Anh học phần II, 3, Tự Chọn, 4.00, A, ,Chi tiết
 1, 1511PSYC1071, Công tác Đảng và đoàn thể trong trường học, 2, Tự Chọn, 2.00, C, ,Chi tiết
 2, 1511PSYC1071, Công tác Đảng và đoàn thể trong trường học, 2, Tự Chọn, 2.00, C, ,Chi tiết
 3, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 4, 1511POLI1002, Đường lối cách mạng của Đảng Cộng sản Việt Nam, 3, Bắt Buộc, 2.50, C+, ,Chi tiết
 5, 1511EDUC1303, Giáo dục giá trị, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 6, 1511EDUC1303, Giáo dục giá trị, 2, Tự Chọn, 2.50, C+, ,Chi tiết
 7, 1511PSYC1003, Giáo dục học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 8, 1511PSYC1003, Giáo dục học đại cương, 2, Tự Chọn, 3.00, B, ,Chi tiết
 9, 1511PSYC1047, Giáo dục kỹ năng sống, 2, Tự Chọn, 3.00, B, ,Chi tiết
