STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1811EDUC1302, Đại cương về khoa học quản lý, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 2, 1811MILI2401, Đường lối quốc phòng và an ninh của Đảng Cộng sản Việt Nam, 2, Bắt Buộc, 4.00, Ð, ,Chi tiết
 3, 1811PHYL2401, Giáo dục thể chất 1 (Thể dục - Điền kinh), 1, Tự Chọn, 3.50, B+, ,Chi tiết
 4, 1811EDUC1404, Hệ thống giáo dục quốc dân Việt Nam và các nước trên thế giới, 2, Bắt Buộc, 1.50, D+, ,Chi tiết
 5, 1811EDUC1401, Logic học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 6, 1811EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 3.50, B+, ,Chi tiết
 7, 1811POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 2.00, C, ,Chi tiết
 8, 1811PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.50, B+, ,Chi tiết
 9, 1811ENGL2401, Tiếng Anh học phần I, 4, Tự Chọn, 0.50, F+, ,Chi tiết
 10, 1811TTTH1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1821EDUC1320, Công tác Đảng và đoàn thể trong trường học, 2, Bắt Buộc, , , ,Chi tiết
 2, 1821MILI2402, Công tác quốc phòng và an ninh, 2, Bắt Buộc, , , ,Chi tiết
 3, 1821EDUC1003, Giáo dục học đại cương, 2, Bắt Buộc, , , ,Chi tiết
 4, 1821PHYL2404, Giáo dục Thể chất 2 - Đá cầu cơ bản, 1, Tự Chọn, 0.00, F, ,Chi tiết
 5, 1821EDUC1314, Hệ thống thông tin trong quản lý giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 6, 1821POLI1903, Pháp luật đại cương, 2, Bắt Buộc, , , ,Chi tiết
 7, 1821EDUC1324, Phương pháp học tập tích cực, 2, Bắt Buộc, 0.00, F, ,Chi tiết
 8, 1821EDUC1304, Phương Pháp nghiên cứu khoa học giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 9, 1821PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, , , ,Chi tiết
 10, 1821POLI1003, Tư tưởng Hồ Chí Minh, 2, Bắt Buộc, , , ,Chi tiết
 11, 1821EDUC1408, Ứng dụng Công nghệ thông tin trong Quản lý giáo dục, 2, Bắt Buộc, , , ,Chi tiết
