STT,Mã học phần,Tên học phần,Tín chỉ,Loại môn học,Điểm,Điểm chữ,Kết quả,Chi tiết
 1, 1611FRAN1011, Đọc viết cơ sở, 4, Bắt Buộc, 0.00, F, ,Chi tiết
 2, 1611FRAN1001, Nghe nói cơ sở, 4, Bắt Buộc, 0.50, F+, ,Chi tiết
 3, 1611EDUC1400, Nhập môn nghề giáo, 1, Bắt Buộc, 3.00, B, ,Chi tiết
 4, 1611POLI1001, Những nguyên lý cơ bản của chủ nghĩa Mác – Lênin, 5, Bắt Buộc, 4.00, A, ,Chi tiết
 5, 1611MILI1103," Quân sự chung và chiến thuật, kỹ thuật bắn súng tiểu liên AK", 4, Bắt Buộc, 4.00, Ð, ,Chi tiết
 6, 1611PSYC1001, Tâm lý học đại cương, 2, Bắt Buộc, 3.00, B, ,Chi tiết
 7, 1611TTTH1001, Tin học căn bản, 3, Bắt Buộc, 4.00, A, ,Chi tiết
 1, 1621MILI1102," Công tác quốc phòng, an ninh", 2, Bắt Buộc, , , ,Chi tiết
 2, 1621FRAN1012, Đọc - Viết 1 (SP), 2, Bắt Buộc, , , ,Chi tiết
 3, 1621FRAN1055, Lý luận dạy và học ngoại ngữ, 2, Bắt Buộc, , , ,Chi tiết
 4, 1621FRAN1002, Nghe - Nói 1 (SP), 3, Bắt Buộc, 0.00, F, ,Chi tiết
 5, 1621FRAN1023, Ngữ pháp tiếng Pháp 1, 2, Bắt Buộc, , , ,Chi tiết
 6, 1621FRAN1030, Phương pháp nghiên cứu khoa học chuyên ngành tiếng Pháp, 2, Bắt Buộc, , , ,Chi tiết
 7, 1621PSYC1400, Tâm lý học giáo dục, 2, Bắt Buộc, , , ,Chi tiết
